STUDENT ID,SCHOOL NAME,Biology,Chemistry,Civic Education,Commerce,Economics,English,Further Mathematics,Government,Geography,Literature in English,Mathematics,Physics,Department
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,B2,ABS,ABS,F9,ABS,ABS,B2,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,F9,ABS,C6,E8,A1,A1,ABS,Arts
,"Shehu Shagari College, Sokoto",F9,A1,ABS,ABS,ABS,F9,C4,ABS,A1,ABS,C5,D7,Science
,"Shehu Shagari College, Sokoto",A1,A1,ABS,ABS,ABS,C6,B2,ABS,F9,ABS,F9,A1,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,F9,C5,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,F9,F9,ABS,A1,ABS,ABS,C5,ABS,Arts
,"Shehu Shagari College, Sokoto",A1,C5,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,C5,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,B3,C5,E8,ABS,Commercial
,"Shehu Shagari College, Sokoto",F9,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,B2,C4,Science
,"Shehu Shagari College, Sokoto",D7,A1,ABS,ABS,ABS,F9,C5,ABS,C6,ABS,E8,D7,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,E8,E8,E8,ABS,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,F9,F9,ABS,Science
,"Shehu Shagari College, Sokoto",D7,B3,ABS,ABS,ABS,E8,C5,ABS,F9,ABS,A1,A1,Science
,"Shehu Shagari College, Sokoto",F9,B2,ABS,ABS,ABS,C6,F9,ABS,F9,ABS,F9,F9,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,C6,C4,C4,ABS,A1,ABS,ABS,A1,ABS,Science
,"Shehu Shagari College, Sokoto",D7,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,E8,A1,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,F9,A1,ABS,A1,ABS,ABS,C6,ABS,Science
,"Shehu Shagari College, Sokoto",A1,C6,ABS,ABS,ABS,C5,A1,ABS,C4,ABS,F9,F9,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,A1,F9,ABS,C5,ABS,ABS,A1,ABS,Science
,"Shehu Shagari College, Sokoto",D7,E8,ABS,ABS,ABS,A1,E8,ABS,B3,ABS,ABS,A1,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,F9,A1,ABS,C6,ABS,ABS,A1,ABS,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,B3,F9,C6,ABS,B2,ABS,ABS,A1,ABS,Science
,"Shehu Shagari College, Sokoto",E8,A1,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,F9,A1,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,C5,F9,ABS,F9,ABS,ABS,A1,ABS,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,E8,D7,A1,ABS,A1,ABS,ABS,A1,ABS,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,F9,A1,A1,ABS,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,C5,C4,E8,ABS,B2,ABS,ABS,C6,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,B3,A1,C5,ABS,C5,ABS,ABS,D7,ABS,Arts
,"Shehu Shagari College, Sokoto",F9,F9,ABS,ABS,ABS,B3,A1,ABS,A1,ABS,A1,F9,Commercial
,"Shehu Shagari College, Sokoto",B2,B2,ABS,ABS,ABS,A1,E8,ABS,F9,ABS,F9,B2,Arts
,"Shehu Shagari College, Sokoto",C5,F9,ABS,ABS,ABS,D7,A1,ABS,F9,ABS,A1,B2,Commercial
,"Shehu Shagari College, Sokoto",A1,A1,ABS,ABS,ABS,B3,B2,ABS,A1,ABS,D7,B3,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,E8,F9,C6,ABS,F9,ABS,ABS,F9,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,D7,C5,C4,ABS,A1,ABS,ABS,F9,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,F9,B3,ABS,A1,ABS,ABS,A1,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,F9,F9,ABS,B2,ABS,ABS,C4,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,C5,F9,ABS,ABS,ABS,ABS,A1,ABS,Science
,"Shehu Shagari College, Sokoto",F9,B2,ABS,ABS,ABS,F9,E8,ABS,D7,ABS,F9,C5,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,C6,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Arts
,"Shehu Shagari College, Sokoto",F9,F9,ABS,ABS,ABS,C5,F9,ABS,A1,ABS,F9,A1,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,C5,A1,D7,ABS,D7,ABS,ABS,A1,ABS,Commercial
,"Shehu Shagari College, Sokoto",B3,F9,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,B3,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,F9,A1,A1,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,F9,D7,B3,ABS,Science
,"Shehu Shagari College, Sokoto",F9,F9,ABS,ABS,ABS,D7,A1,ABS,D7,ABS,F9,C4,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,A1,F9,ABS,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,B2,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Shehu Shagari College, Sokoto",C5,C4,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,E8,F9,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,A1,A1,ABS,A1,ABS,ABS,F9,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,C6,ABS,C5,F9,A1,F9,ABS,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,A1,B2,F9,ABS,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,D7,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,C4,ABS,A1,F9,F9,A1,ABS,Science
,"Shehu Shagari College, Sokoto",B3,A1,ABS,ABS,ABS,A1,D7,ABS,F9,ABS,F9,C4,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,C6,F9,F9,ABS,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,F9,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,A1,F9,ABS,C5,ABS,ABS,F9,ABS,Arts
,"Shehu Shagari College, Sokoto",F9,A1,ABS,ABS,ABS,C6,ABS,ABS,F9,ABS,A1,C6,Science
,"Shehu Shagari College, Sokoto",F9,F9,ABS,ABS,ABS,A1,A1,ABS,B3,ABS,F9,B2,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,A1,C4,E8,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Shehu Shagari College, Sokoto",E8,F9,ABS,ABS,ABS,ABS,A1,ABS,F9,ABS,A1,E8,Commercial
,"Shehu Shagari College, Sokoto",F9,A1,ABS,ABS,ABS,D7,A1,ABS,F9,ABS,C6,A1,Commercial
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,F9,F9,D7,ABS,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,C5,D7,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Shehu Shagari College, Sokoto",F9,F9,ABS,ABS,ABS,A1,E8,ABS,F9,ABS,F9,A1,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,ABS,ABS,D7,ABS,B3,A1,ABS,A1,ABS,Science
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,F9,B3,C4,ABS,F9,ABS,ABS,E8,ABS,Arts
,"Shehu Shagari College, Sokoto",ABS,ABS,ABS,C6,D7,F9,ABS,A1,ABS,ABS,C4,ABS,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,B2,ABS,Arts
,"El-Kanemi College, Maiduguri",A1,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,A1,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,D7,D7,E8,ABS,Arts
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,A1,B2,ABS,B2,ABS,ABS,F9,ABS,Arts
,"El-Kanemi College, Maiduguri",F9,E8,ABS,ABS,ABS,C4,C6,ABS,F9,ABS,F9,D7,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,C6,ABS,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,E8,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,ABS,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,C4,ABS,E8,C5,A1,A1,ABS,Arts
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,A1,C6,ABS,F9,ABS,ABS,D7,ABS,Arts
,"El-Kanemi College, Maiduguri",C6,E8,ABS,ABS,ABS,C5,F9,ABS,A1,ABS,C5,A1,Arts
,"El-Kanemi College, Maiduguri",A1,A1,ABS,ABS,ABS,A1,F9,ABS,D7,ABS,A1,F9,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,D7,F9,F9,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,A1,E8,C6,ABS,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,A1,ABS,Arts
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,F9,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,F9,A1,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,B3,C6,ABS,C6,ABS,ABS,F9,ABS,Science
,"El-Kanemi College, Maiduguri",A1,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,B2,A1,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,F9,ABS,Commercial
,"El-Kanemi College, Maiduguri",F9,F9,ABS,ABS,ABS,B3,A1,ABS,E8,ABS,C5,F9,Arts
,"El-Kanemi College, Maiduguri",E8,A1,ABS,ABS,ABS,D7,A1,ABS,F9,ABS,E8,A1,Arts
,"El-Kanemi College, Maiduguri",F9,A1,ABS,ABS,ABS,B3,F9,ABS,A1,ABS,F9,D7,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,C4,B2,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,A1,F9,D7,ABS,C6,ABS,ABS,F9,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,D7,E8,D7,ABS,A1,ABS,ABS,D7,ABS,Arts
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,A1,ABS,Science
,"El-Kanemi College, Maiduguri",C4,F9,ABS,ABS,ABS,A1,F9,ABS,C5,ABS,A1,B2,Arts
,"El-Kanemi College, Maiduguri",F9,C5,ABS,ABS,ABS,C5,F9,ABS,A1,ABS,C6,C5,Arts
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,A1,D7,C5,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,C6,ABS,ABS,ABS,A1,B2,ABS,E8,ABS,F9,B3,Commercial
,"Bayero Secondary School, Kano",C5,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,C6,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,D7,F9,D7,ABS,ABS,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,A1,ABS,F9,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,F9,ABS,ABS,ABS,B3,A1,ABS,F9,ABS,B2,F9,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,B3,C6,F9,E8,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,ABS,ABS,ABS,D7,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,F9,B3,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,B3,B3,ABS,F9,ABS,ABS,A1,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,C4,F9,ABS,Arts
,"Bayero Secondary School, Kano",B2,A1,ABS,ABS,ABS,A1,F9,ABS,B2,ABS,B3,E8,Science
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,C4,B3,C5,A1,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,D7,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,A1,F9,ABS,ABS,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,C4,F9,A1,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,C4,ABS,C4,ABS,ABS,E8,ABS,Arts
,"Bayero Secondary School, Kano",C5,B2,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",B3,F9,ABS,ABS,ABS,E8,F9,ABS,F9,ABS,ABS,F9,Commercial
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,A1,A1,ABS,A1,ABS,F9,D7,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,A1,A1,ABS,E8,ABS,C5,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,B2,A1,A1,A1,ABS,Commercial
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",A1,D7,ABS,ABS,ABS,F9,C5,ABS,A1,ABS,B3,A1,Arts
,"Bayero Secondary School, Kano",E8,C6,ABS,ABS,ABS,C6,A1,ABS,A1,ABS,B3,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,B3,A1,ABS,A1,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,B2,A1,ABS,D7,ABS,A1,A1,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,A1,C4,D7,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,C5,A1,ABS,F9,ABS,C5,F9,Arts
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,B2,A1,ABS,B3,ABS,B2,A1,Science
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,A1,A1,ABS,A1,ABS,A1,A1,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,A1,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",D7,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,E8,C5,Commercial
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,C6,ABS,A1,ABS,A1,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,B2,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,D7,A1,D7,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C5,C6,F9,ABS,ABS,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,E8,ABS,ABS,B2,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,F9,C5,A1,ABS,Science
,"Bayero Secondary School, Kano",F9,B3,ABS,ABS,ABS,C4,C5,ABS,F9,ABS,F9,E8,Arts
,"El-Kanemi College, Maiduguri",E8,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,C6,A1,Arts
,"El-Kanemi College, Maiduguri",F9,C4,ABS,ABS,ABS,F9,A1,ABS,C6,ABS,F9,A1,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,A1,A1,ABS,C5,ABS,ABS,C6,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,A1,A1,F9,ABS,F9,ABS,ABS,F9,ABS,Arts
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,F9,F9,B3,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,C4,F9,F9,ABS,Science
,"El-Kanemi College, Maiduguri",C4,B2,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,C5,F9,Science
,"El-Kanemi College, Maiduguri",F9,A1,ABS,ABS,ABS,F9,F9,ABS,C6,ABS,F9,F9,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,A1,A1,A1,ABS,F9,ABS,ABS,C6,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,F9,A1,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,F9,F9,A1,ABS,Commercial
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,A1,D7,F9,ABS,A1,ABS,ABS,F9,ABS,Science
,"El-Kanemi College, Maiduguri",F9,F9,ABS,ABS,ABS,F9,E8,ABS,B3,ABS,D7,B3,Commercial
,"El-Kanemi College, Maiduguri",F9,C6,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,B3,F9,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,F9,C4,C6,ABS,Science
,"El-Kanemi College, Maiduguri",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,F9,A1,A1,ABS,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,C4,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,E8,A1,B3,ABS,Commercial
,"Ahmadu Bello College, Zaria",C5,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,A1,Commercial
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,B3,B2,D7,ABS,F9,ABS,ABS,D7,ABS,Arts
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,A1,A1,B2,ABS,F9,ABS,ABS,F9,ABS,Science
,"Ahmadu Bello College, Zaria",ABS,ABS,ABS,F9,C6,D7,ABS,E8,ABS,ABS,A1,ABS,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,C4,A1,A1,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,A1,F9,D7,ABS,A1,ABS,ABS,F9,ABS,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,B2,A1,ABS,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,E8,ABS,B2,B2,A1,F9,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,A1,A1,A1,ABS,Science
,"Gusau College, Zamfara",C4,B2,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,B3,E8,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,C6,F9,F9,ABS,C6,ABS,ABS,F9,ABS,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,F9,C5,D7,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,F9,C4,F9,ABS,Science
,"Gusau College, Zamfara",F9,F9,ABS,ABS,ABS,B3,F9,ABS,F9,ABS,A1,C4,Science
,"Gusau College, Zamfara",A1,C4,ABS,ABS,ABS,C5,B2,ABS,B2,ABS,D7,F9,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,B2,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,A1,F9,B3,ABS,F9,ABS,ABS,F9,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,A1,F9,A1,ABS,B2,ABS,ABS,A1,ABS,Science
,"Gusau College, Zamfara",F9,C6,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,B2,F9,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,E8,C5,C5,ABS,A1,ABS,ABS,C6,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,F9,A1,ABS,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,A1,F9,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,C4,A1,F9,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,A1,ABS,D7,A1,A1,A1,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,F9,C5,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,E8,F9,ABS,Commercial
,"Gusau College, Zamfara",A1,D7,ABS,ABS,ABS,B3,D7,ABS,A1,ABS,A1,A1,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,B3,C6,F9,ABS,F9,ABS,ABS,C6,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,B3,F9,F9,ABS,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,D7,F9,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,F9,A1,C4,ABS,E8,ABS,ABS,C4,ABS,Commercial
,"Gusau College, Zamfara",ABS,ABS,ABS,D7,C6,A1,ABS,F9,ABS,ABS,A1,ABS,Science
,"Gusau College, Zamfara",A1,A1,ABS,ABS,ABS,C4,F9,ABS,C5,ABS,C5,F9,Arts
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,A1,F9,A1,ABS,Arts
,"Gusau College, Zamfara",F9,A1,ABS,ABS,ABS,B3,F9,ABS,B3,ABS,F9,D7,Science
,"Gusau College, Zamfara",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,C4,D7,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,F9,F9,ABS,D7,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",A1,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,B2,D7,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,F9,F9,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",B3,F9,ABS,ABS,ABS,B2,A1,ABS,C5,ABS,F9,A1,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,C5,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,F9,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,F9,ABS,D7,ABS,ABS,C6,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,ABS,A1,B3,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,C4,A1,A1,ABS,A1,ABS,ABS,F9,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,B2,A1,A1,ABS,Commercial
,"Sardauna Memorial College, Kaduna",F9,F9,ABS,ABS,ABS,F9,A1,ABS,B2,ABS,C6,E8,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,B2,B3,ABS,Arts
,"Sardauna Memorial College, Kaduna",F9,B2,ABS,ABS,ABS,C5,F9,ABS,D7,ABS,F9,F9,Arts
,"Sardauna Memorial College, Kaduna",C6,F9,ABS,ABS,ABS,B2,F9,ABS,F9,ABS,F9,C4,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,F9,F9,ABS,Arts
,"Sardauna Memorial College, Kaduna",B2,F9,ABS,ABS,ABS,C6,C4,ABS,A1,ABS,F9,D7,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,B2,E8,A1,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,F9,A1,ABS,A1,ABS,ABS,B2,ABS,Science
,"Sardauna Memorial College, Kaduna",A1,A1,ABS,ABS,ABS,A1,B3,ABS,F9,ABS,F9,F9,Arts
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,A1,B2,ABS,A1,ABS,F9,F9,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,F9,A1,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,A1,C6,ABS,C5,ABS,ABS,B3,ABS,Arts
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,B3,B2,B2,ABS,Commercial
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,A1,A1,D7,ABS,C5,ABS,ABS,B3,ABS,Science
,"Sardauna Memorial College, Kaduna",ABS,ABS,ABS,B3,B2,C5,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Sardauna Memorial College, Kaduna",F9,A1,ABS,ABS,ABS,D7,F9,ABS,F9,ABS,A1,A1,Arts
